Date,Ticker,News_Text,Keyword,Source,URL
2025-03-24,BBNI.JK,Perusahaan-Perusahaan BUMN Kompak Alihkan Saham Seri B Untuk Danantara - CNBC Indonesia,BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMizAFBVV95cUxQQzVxN0tmdzBBQ2RLNm5LSHpVWkVicExpOFdpRHZXc0F2RUJMc0dGc21ybjkyazZvQWNlMDZ6RHEwZHhiYmNWQTJZTHdmRDFlRHFFZ2stMTNXRy1sN2JpSkdEbXVnYjRYZnZfM0tVXzJpYlB6RWppYmlTNXNueGtNR1ZoUmxFRWh1d3ZTMjg0di1FRFo3X09ra2wxT2xYZ1didk5JdndDazdZdVJBNThNZXZiOW1wLWxOV0ppZGlUUDd2ZW1fa1c1MGhoTzXSAdIBQVVfeXFMTXRoaGdBckhvYlltS3d3OEs0MTRLTEZTTkVHUUw1UUxJa3FlRHhlZUFwaHUwTXlJdWs4SlBVTWZTMDlmcjAzdko4OFE0emZPejdVRHA4WndkbHpBRWdIUHQ5WDFpa082Z2JqM2NlYXJWRzJkdndQVEd6UDBfZGFGelcwQjE1RGxWemVnNzd3Z0RwZGtBN3lJYTRhX3VxTk5HTUpvd050UmpMWERZVkhwMUVfSnJHbURkUG1fVUlhWms2a2VEY2xaYlZXTUpoNTJGR3N3?oc=5
2025-03-24,BBNI.JK,Pemerintah Alihkan Saham Seri B Bank BUMN ke Holding Operasional Danantara - Bisnis.com,BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMixwFBVV95cUxPNjFDNnFOaUdMZVhPUWJ3NHQ1SEZVRXZPTXRXVlNELVNWYkdFSHNwclI1Ujg2MkVOenVVeU9WaW1semJ5Z0hwTXgxWGxodkZlVzhLQTNXbEs0VTUydTA2VWpUWk42VWNiT0lUZmtxVVZJZzQweDl6Z3lneks2d0Mzckh4NThjMmdkam1SQjdtZkdTRTdiSUtnNVE5bXY3eE81NUR5Zy0ydWl1Qy1nYkY0YzlHU01hcUtDLXFyQThGVXZndnBPUVJV?oc=5
2025-03-21,BBNI.JK,"RUPS Pekan Depan, Segini Bocoran Dividen BBNI - investor.id",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMigwFBVV95cUxOVlV3ZG9TQ1h4bHpBU0FHZmtSTEhMUlQxUWdtSmFJVklXR1VqRUJrQll0ZUo0WnpRVmlLT05ZSnZzZGZwcDFvRGJUbzBYZDZuX2plOGQwNk1ub3c2OE9vUk1ISFFwZ0loQm5SdzdKRFEta2VGeWRoVUZRSHJwUmMxLVpnTQ?oc=5
2025-03-21,BBNI.JK,BNI Sekuritas Jagokan Dua Saham Perusahaan Milik Prajogo Pengestu - Hallobisnis.com - Hallo Bisnis,BNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiqwFBVV95cUxQVFQwMm9JUnMybktiV2JQbDZWdzFwMWtLWGktWkdkYUtKd2J5NURRT2lVVG01OXk1MDB1aEt5bWNsd1ZHdXBCd0wzMXpBcEs2cUpPeVY5QUhnRDNaSnNtZXA5aDJhaWNYUHhHTVNuMkFRZ2ZWb1JBVmJ5aE1MS3h5U09NcUVkSjE3Tk1wQksxXzBjYzNwLWZXN21CRThFRGRWNjRyTktpUTJVb0nSAbABQVVfeXFMTVZSU0ZsVllTVjNsbS1WR2swWUlndmM5YVY0MTl3UU03al82Wl9SZElPbmowS2xsTDJkUFJGWDQ3cFdRaUFnd0pCZnN1bk9Jbm9keFMzSzRTejh5elViSlZNbU1qVERzSUtyWmxvRlFZZVV2TW1pOVVPai1DaDZMcEpTckI4WHJHTDdFT0JPbG1raXA2VE9LejRnbWpXdDdOa1FhTF9OYzVOWUtSaTUtSjU?oc=5
2025-03-20,BBNI.JK,Proyeksi Dividen Saham Bank BUMN Jelang RUPS Pekan Depan - Mikir Duit,BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNRk5OZFVKbU9xNldrRldDUWh5ZlNmTmNRdHhOUC1vcTA2ZzJ5NHlaQ1AtWHBhamRnTE04YWZCaW9OLTVhVzFJN3NGaFF4dDNkODZzNEVvMEZaUjRhb1VUNmJBS01BWEdrbGNQNEs1RFNwMnlRd1I1eDI0SkdWR0RRR0dQanJ1ZGVtNEVj?oc=5
2025-03-19,BBNI.JK,"OJK Rilis Buyback Tanpa RUPS, Ini 11 Saham yang Mau Buyback - Mikir Duit",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMijgFBVV95cUxNWHJFbnNXSE1VX2dsTk9lN0k2VkpGbG5FZ3ptNXVzRG9fSk4yWElBcTlzZzczVk5GRGQ2QUNieFJPYXFZZGZQam1FdEU3anVQQVFNVF9tSmR3UUVpbUJsbGh1VDhVZDZSaEVFUllUc0hJNUpKZWo0V2VqYXlfem05U2tzLXY3MmNvTGUtR1BB?oc=5
2025-03-14,BBNI.JK,Saham Bank Besar RI Bagi Dividen: Saatnya Borong - Bloomberg Technoz,BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMinwFBVV95cUxOUjNXaUN1ZWlEM1prM01UZzhjMFBXQ1RZajJIQldTTG5OdTAxcHVaT3NIdnpnckg4dlV5T1RiaXhuUUtMXzB2XzFDSk01cVlxN2ZOY1FBckFfRXZwSllMWEhWYWhjT2Izc2RfQy1iZ2VyYzZjVWdRM3Q5RTZfYWVHYU1YYkx2Q0ZfU3FnbWU3VUM1UnFrbTREWElyb3Q2cGs?oc=5
2025-03-14,BBNI.JK,"Modal Rp10 Juta Investasi di BBNI, Cuan Bisa Buat Borong Drone! - CNBC Indonesia",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMixAFBVV95cUxNS0pYdC11NWZGelRKRERhUVlvVEdOUklPUUF6Vm9sUVVNd3U5TFB0X2dUMS1Ba0xrZzVMbDZnSnlEYjVFZkxNMzBHX3c1bG1nUjFOdDdaOWhySHdLdUNDVW1hNFp3SUhaVUhIQzJQRnVhNk1ORC1KSW42WkJaQm5tNi0tTDR3Sl8xdmRzeDNWWVpmeWxCSjNQVkJRZ2o5eEt3eDJrby1OSWxsNVFockNodGRxeDlWT3FCTUNrV2JXcTloaWNL?oc=5
2025-03-14,BBNI.JK,"Adu Lari Dividen BRI, Mandiri-BNI dalam 10 Tahun: Siapa Paling Royal? - CNBC Indonesia",BNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiywFBVV95cUxONnJHQmdyV1JiWTB1SEhhVUlrQVM3bk1mMXI5WmJKWUpwUVNRNHNRRWE3bUhqbDhDZ1R6VE5YMWprcFVfZ1g3ZmdrZTF5UGh4T0M0UHZuSm5sNEtsV2xUMld2YmdHRnZaVXBHQmlTTUQ4ck9WVzlZTkFra05lWk1leVFsZ2taSWo2NHZqQ3JDT1pUWVFoOHVBNkZvdmI3UU10dVZJckI1ejUzOEt3dm9ZYUk1VklNRFVUY0RFS0NhQTAxTkRlMlg4U3lsRQ?oc=5
2025-03-13,BBNI.JK,"Manuver Emiten Bank: BBRI, BBNI, BMRI, BNGA dan NISP Buyback Saham - Bisnis.com",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiugFBVV95cUxPNFpsQ0hMbEo5LUcxOUh1YjVXMDFYRmp0YmVfRDdhUWV3aVVPZ2UwSHVqMkJ5aERFMGFRRnJ4RHM3SDlVNkpsemVwS1NYYkdlWUozM1Y3SGVVbFdDOVhRV2tBSjFhYVhXbnBHc0xOQXg0S2ZVdXZ1NThqR3Bfa0p5Y3l1R0hoMXBleWNRNHNwU2l4cU1CbnZpS3FuYlUxYWtDa2NvQnpQVmVHd1pTbmhiRXJDZU9MOWp0VUE?oc=5
2025-03-10,BBNI.JK,"JP Morgan Naikkan Peringkat BBNI, Saham Melonjak 12,7% - Ajaib",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMijwFBVV95cUxQVnNrOWFXWUtaV19fa255ZllNMHp5dGV2NEtCMHY0MllwVDZiVjdMM0xmUjFHZG5OUmdKYVk4cE5sSV9OaUVaQnFBc19oWmZKMUJSdk9iS0dnaEdoRFktd2Rndm9xSEZqNmJJelhRUU9ZSVF5N3dYUjJWMjFIbUxQYzFLQk1NV0E0ck9UWDJSbw?oc=5
2025-03-10,BBNI.JK,"Goldman Sachs Pangkas Rating Saham RI! Saatnya Borong BBRI, BMRI, BBCA & BBNI? - Bareksa.com",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMivAFBVV95cUxOTExzWEZQSzZZZ1RoSXRBX0V4Wjd2Y2lEdTNLNG9FMnRmeVhIb3VMYlEzbHk1YVVBc2RCQkFVXzk5aGNOYkVDUUFHMGtwa2c4eXpuTjl5X3RSdlpSQVg5NmtfM1FicTBSRUEydnRmSF9TTkY5MzdyLUJHZ0hLN1ZuNlZ2bU04ZE5Xd28yVGhBM183X3M2TEpxdHd2SThJSlRaYXp2X25pVGpRS1BldU1zOTgzTnJuRXhhNG5Rbg?oc=5
2025-03-10,BBNI.JK,"Saham Bank Besar RI Undervalued, BBRI Jadi Pilihan Utama - Market - Bloomberg Technoz",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMirAFBVV95cUxQX1BNLWZjTVN6OV9ydEkyQVRPdU1QQzBnZ1dhbUl1WDJ5bHNENUk1RXhkUXBxcVdzWHBtU1VWZU15NXZwNEV5Q2dtTDZLcEpJNnJuOTNGeGxyaGJjbmxOZ2hpenY5a3Z6M3lhcWVXQkExczVyblR1VnJOWmZUbmp1LXNMUXp5UXhaYXZieG5haTJrdGp1S0JrUktNNkpxY29TY1ZEdmJhSjBJYzln?oc=5
2025-03-10,BBNI.JK,"Saham Bank Besar RI Undervalued, BBRI Jadi Pilihan Utama - Bloomberg Technoz",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNb1o0ZlkxelhwdXU4VGVsRy1ZSWs0VkJ6VEROQWJkaGxkRWxpM1RNbHpYR1dValFzQ2c4bUlsV3lkVTlHbG85YmtYU0ttdmw2QmI2SW9YeldkZlhDMUZPbVpwMlh3bFhZdmVBZ0JyS2JnMmwwUklicjhHbGJNSmJBcDZRZXBhRXNLcWxqSDR6U0pzY0hVQ25ISnVIaFQxaElPaTBKVjlMZmVFZw?oc=5
2025-03-09,BBNI.JK,"JP Morgan Naikkan Peringkat Saham BBNI, Bagaimana Analisanya? - kontan.co.id",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMimgFBVV95cUxPSExHbzVTNk1rUVRpTHNEUVlISXltd3h3MDhwOG9GTHFrdkZ1OWlramc3enJGeEs1QTRaUEd5clRieEJ1aTBycmpnbzdMVENTSmQtNE8wQnZyeEl5ZGE1NF95eUsxVUlzNEdMVDJwNkhBQVBHYWpETlVjcVYtaVZGWjQzNDNzUFdJOG0tOVpzY240UUVYa2JoZEJB0gGTAUFVX3lxTFBPUFY3MXBhT2tSdV9hSXAtaWdKdHNaZ1QybktXWmNaZ2s5NHRXR0ozS3hheVhoNG82dWMtTnhibzBBbHZsejZ3UVJMQjRQQzVrXzZfdWhkLVJBNE1weW1mYkRKNzNzWExEMTBOdXlwOWZ1ZTBldVlZOFFuZ2JpazgtaG82THlXQWNMcWhCQkhXZWp2dw?oc=5
2025-03-09,BBNI.JK,Pasca-Kenaikan Rating BBNI oleh JP Morgan. Begini Kata Riset - CNBC Indonesia,BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMivgFBVV95cUxPZHZBbC1MVmVuMWN6Z0FEdDdrMXFpZGRNRm1UNkcySVpFNmZNb0pIVUdvNTdUNUJ0ODVteWo1Wm80a2RYZ20tSGZOLWZ6TGJyWDZERXVyY0VHWllfdnU5X0ZRWUtuSUhxYUt4TGgzaHNWVC1mQ0dEOENfcE16QXZSMzAyQWFCTjdBRjk1QTk5VmUxTjZIbDhZRTZsVXgwZ2FWamlWbTM5bmNfWUFwdGhJZ244bU1nRnZJc1h1VEdB0gHDAUFVX3lxTE1xdkxuY09KclBrRHBkeXN4V0piQWRERlBVMmtpZFlGVWNsRWJadHdtUlhYRHNwRkRabURCZmQxbU5MQVJFLUNPNnJBN0pJXzQyak1HUXMzekhpZG9UeG1iSU9kUXZ1MS1ZTHBPS1NST0ZDZ2hqLWxBNUt6cHZaTW9WeDVOUTRLclljbUdrTW9YRXBoRzluOXVHRHJRYXdBSDRBRE9qQnl4aHVuZks0NlV6NVNMREhURVRHRUxmVVF6MFp4OA?oc=5
2025-03-07,BBNI.JK,"Rogoh Kocek Rp 1,85 Miliar, 2 Bos BNI (BBNI) Borong Saham - CNBC Indonesia",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiuAFBVV95cUxPaGRjc0RiOXhqYmNqQTg1d1NKZGRDRXRlX2RfRWVYM1JMV1R5RWkyNHNwakdDbURweXB5LTNPSHZYcXNsRjR6NkJ6d0QzeFNwRGlxS1d0YTQwdlRrZmRjVlZPV19wa2VkXzktWnVvMTlWNlhYV2VKS2FzYTFBeGc5VzUyNWZVWTZaS1hveTFROVZhWHY5TUJXb1BBYVZZNHNWZ04yWmIwMlEwcmVJRkdYSjVOSDBmUU930gG-AUFVX3lxTE9vbHNURXo1TXA5akpYZ2RZdGRmYXVxRmZ4NXk1aUx4Z3cwWUxmUldFbXdLNmVHbXNvMXZfUXE3M2ppVDVaa3RPUHZFdjlrZHBNSWczNU9OdS1ORDJaemJHZTNKQVdxS3VnUkdyZG55ZzNhdVdhT1JERnA4bmtWNEtsU1R1bVpKdDZZVXp6NWM2VVl1cEV2VHJkM0JodDQtbTZQcVMwVkhTaUxtWmZ5UFdWNjZGelZ6NzdxN2N5WHc?oc=5
2025-03-05,BBNI.JK,"Bocoran RUPS BNI, Banyak Agenda Penting & Perubahan Manajemen - CNBC Indonesia",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMivAFBVV95cUxOcEx6VTVrWmh4dEF6amVndHFESXl2Nkx0cEFlUFdYQS01N0ppSGlVa0tZcTRITURxVkxIRzFDTkdNNTVob205OVY2ejVYUkVHck9ab0hjMlhZTHN4cVQyTTlfZlRrT2hVVmc0MnEtSkxFVXNLaXY3UG1FaEppTFhLR2g5c0E4QVZ3NTFWeFdyV3ZXMXNrOWowZExYNFRKZEw5MEZBM09Ec0ZyU0wtVngyZ01zTHF6NTZoNnBWdtIBwgFBVV95cUxNbjRvdHBkTHIyMkNSMDI3ZEZVb29la013ZUxlRHlnblhPQmRxMlYtRkhhVENUT0R1Q0NVY0ZLNFpoRzh6Y2pwQzlBWnJDazlYekYzcEFRRC1DS1dTWUhFRWNxWXpHTEljU0NXcXA4NXZNaVFzaWh3WGgwOHhjU0hvR0ZQZHV4XzB3ZzdmcXhsWHdfU1BmdU0tRU9oTEZEWGFnNlk5REhMNTF2NWozOEhJMExBNzJEdlJabmxwQWdaQjVCZw?oc=5
2025-03-05,BBNI.JK,"Agenda RUPST BNI 2025, Ada Buyback Saham hingga Perubahan Pengurus - Bisnis.com",BNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiuwFBVV95cUxOLU9mVkhOT0luRUVGMnpMd3lGVDV0VlpEZHF2TXZjanNwMWZ0NF8zbmRlMmw5dFNwaWtzbVF6b0llX1ItQU5iVHRRNTdqUGVQNUswNWdXSGRqRGpsdzh6NFFkNFNlbVJkZWFDUmpVS2paUE91NmlvUDhjeWs2a3pXaUJpcU4yV0w2Q0trSF9xNUl1OTZOMkpaU2dXVWg4LTZRNVNiZzhTSEhxY1ZIRW0tZEJMd0hFcndXdkdz?oc=5
2025-03-04,BBNI.JK,"Saham BRI, BNI & Mandiri Masih Berpotensi Naik, Bisa Cuan Berapa? - CNBC Indonesia",BNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiwwFBVV95cUxObldlSkt3ajNDX3NjUE1WcWtDckxJQmxPS2RYMXJERmZiTEVaUGdhNktJQlU3NHFwX0JUSEhkM2l0NlBpZ0JiaUc5MnljakxydDNsaEFmR2NweWg1Ynp0SEdPNTFCbWczdU5aS2tnT0hfUm4zeExPMjVVNUNtb1NrSlhvQWh5QmtCWnJEemY3SHF0ZTN2VzVRVklEVVg4Z0NMUW1YeHdTWWNmX2V3Wmg5eF9Ga2JFbHV2eVExTlpXblBobms?oc=5
2025-03-03,BBNI.JK,"Susul BBRI, JP Morgan Pasang Sikap Bullish untuk Saham BBNI - Bloomberg Technoz",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMirgFBVV95cUxNTTFuRzNXVTRQNmhuRkhkOWF5cGk4RTFlSXcyUFFpb19vR3pIN0R5bkRnSGNtVmxERk1YLXFGa0VEZV9ZbFQ1TmpuMFNPMXVLWU5jTjNmY1daZmJUT29sWmZ2ZVdzUS1VWUVXVFBia2hpYk1FVWNJY3E2TkJsTE5fWjBSSGpJVzZJYkhPdGhOQlhJOUxybWJLWEE5bWJuRGRBY0c3WHhKOHctdVlpRUE?oc=5
2025-02-28,BBNI.JK,"Begini Pergerakan Saham BBNI Vs IDX30 Vs LQ45, Lebih Bagus Mana? - CNBC Indonesia",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMixgFBVV95cUxPSVBvUGNoSTlUVE5WLTBrRXdETjNXbHVtZUdxMklleU1wZGxwZ3dBRjAtX2lYbzIwTGVYUnhQMEJJdnJ1UzlMeDRsSEVGRmlpdW9WN0Y0bU9MNlA1VEYtUFY0LXVBZW9iRUIyR0lkRkxYWGZqeWFJdklUV1FCUEVWTWtUdjNONGR5VUNqYnV4VWFaVkU2Y29lWE9PZHpiRlVkcnpxMy1iOGg1QThORlRfNUlhR3o5NmtuRXNxcXZmTlJvckNTT3fSAcsBQVVfeXFMTV83TjMtaVR1SUh0d2RKck8zdndmLTRPdFZnX2NYUGJtbHRNSDFHUGRhSXJxc25wNmFTV0ljVGxqcmlUZUh0enJmNkV1SXdGcXRXX3BoMnItSjhfWkx3VlkxZ2tEWnp0ZTRNMVJHeHo2VHFubVY4ZEhSOE1mSGxUUmtHUENLWkgyb2l6YVBnTEFIcW1pUW5SS0QxLTlycVJVeUdldE5Ydmp0SlNkdF9ZOXhwMFBGdG4xclFtb3NBWHpXT3NsQllmUThmMlE?oc=5
2025-02-28,BBNI.JK,"LQ45 - IDX30 Jeblok, Saham Bank BNI Ternyata Lebih Kuat! - CNBC Indonesia",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiugFBVV95cUxPcWoydnNpV2VnT01VYl9TSjlIMDhkdzBDWEtEZ2tjbVlrMlI4LTJwOVl4YVhMa0dySmdxSERSZEM4b21GZ0JuYVlQZVVRWmFXeGUwV2dUVjVMMnVtNndMV0hxLWxmdlRUckxrQkF4M3NfVGZCRUtPLVFxSEhuSWhIaUZoLV9LWGpHclRqWVV4TlZiODE4Xy0wZlk2YnBFd1BBTFF3T1cwTFdSckFzd0luRG5vS2RvTjhOWVE?oc=5
2025-02-28,BBNI.JK,"Laba Bersih BNI (BBNI) Tumbuh 9,7% di Januari 2025 - CNBC Indonesia",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMirwFBVV95cUxNMFU3TmlyTWgweWxNeEUwUm9laHF4TEJGRUdva3pEQ2xCd29QQUZKR2NEaWVDN1JIVE0xYWhUd3RfbWM2cWEwNHFHSUxtRkh5RkczbGpmWXFKMjBaemxBOTJSRlRMTXRtWGdlOGxKWHZ4VDlZSkJ5X21VMnU2RmhiV2s3N3llZ2JTSXNZZWFLSmZfQ2NENTJYYmJaUHl3UTY3ZXFMYzQyS2RaMWp1RjZr0gG0AUFVX3lxTE5xbkFieVA4ZC1sRmxDOWJ0WFBrUzhTQ1pTQUxDWWdxS0tCYi1GMmYxWWM4ZHNVTEx5djBya3FBYnoxaDA3Q3AzX1BWenF3dzVMZWEtR0VoUF9mUmx0RHN1ZEp0Tndhd0dHUktxODh4dFpuV2lwZUd5U0xadWUxQ2U4SGRELWd3UGwwRGlvcVBqYWdJZHVhOG8yeGJjQmp0anREZEQ1VkEzMDNtQzFDVlZFeC1pLQ?oc=5
2025-02-26,BBNI.JK,"Dividen 3 Saham Blue Chip Ini Diprediksi Rp 97 T, Mana yang Prospek Investasi Bagus? - TradingView",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9JVFVfR19vSFhuMVVHU09qdUFpRnV3VHpRbVdyTXBnRzlEWFgzUUlhWTZhQXRPR1JrSlZzeGl6cE12WWNsMW45VkxYaFA3dVVfUk5PUlZOT2trbUt0UkpBVjlUZmYtdw?oc=5
2025-02-24,BBNI.JK,Menilik Dampak Kehadiran Danantara ke Kinerja Pasar Saham - TradingView,BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5IT2EwM1hKRmppQ3ZWaWxsUmVuNEtQY1lGdGhFR3J0eEtweEJrTGM1ckV5eU95ZnJoSlVZRWxwYzg2TGdqSTh5QmF0d1MtZXB0d0dsUzlNejdpNDc5WndWeTA2YlJaZw?oc=5
2025-02-24,BBNI.JK,"Danantara Resmi Terbentuk, OJK Tetap Awasi Ketat BBRI, BMRI dan BBNI - Bareksa.com",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMitAFBVV95cUxNdnkzakR4cWJOVnlZTUxuTF9CTkIydnZMbTJBWjR3NGVRWHJqRHRjTWVzZEU3N2Ztem96d1BTSWtqeHExWEJaU3ZqajlDMTZjcjFrZWc1NmUzSVVSZjBHaHBpZElVSkVnVW1fNzJMS3VQeXBiY0hxZ1E4bXA5VnY1YjZtdEFBaFYzVzNlVFNFbmF2OVlkaHpKLWgtUU1xUVo4dUtjT3J6Qld3QkxHSXk3bWJFTXM?oc=5
2025-02-24,BBNI.JK,Gerak Saham BUMN yang Masuk ke Danantara - Bloomberg Technoz,BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMilgFBVV95cUxOc00yQjFaN1N2dzB5WFowcnF6MkR3akhGSGZXV0RFa3F3ZlJWR3Z4aXk2WWdaSld3RzNiaXUxQm9Yd3NaMHZPOVlCVlJQTzZObTBvODVWNTR1Sno0a0hncVdyZ3BZRDZQeFJ4d3BkTjFfaXh1NFBBemZsY2hudl9zeTNnOWFCVE5LTDZoR2puYnE0N2lYR2c?oc=5
2025-02-24,BBNI.JK,BNI AM Ungkap Tantangan dan Peluang Investasi Reksa Dana di 2025 - Infobanknews,BNI saham,Google News RSS,https://news.google.com/rss/articles/CBMikwFBVV95cUxNN3NRQWotRGJQN3ZENmtEWXUtUTVGU3FWaDFiYjR0Y0JqNHJ1YXE0cnM3N0ROQzZmZ2tsTHZQX0t5QkhLVUlzbWd4V2R0X2FHcDNnbG5uZnNjWHpDa19yX3doc0VpT2x5ZGdSRW15SjVlTTg3N25LdUlVdm5FZW84UW1saXdkSmxQNUszajlxMmxMbzg?oc=5
2025-02-23,BBNI.JK,"Danantara Resmi Meluncur, Cek Pergerakan Saham Emiten BUMN Anggota Potensialnya - TradingView",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiZkFVX3lxTE41Z0lQRThoeHM1NEpLXzJZa0Q0alF1cURfeWJlenVzSTE0bzdnQ1hXc2hOWGlwUDlITDhyY3B0b0JMRE5jeW1aYTRmbXZnMkJES0xUU3I2eHlvb3d0amJDVU5VdEtydw?oc=5
2025-02-23,BBNI.JK,"Ini Jadwal RUPST Bank Mandiri, BNI & BRI Terbaru - kontan.co.id",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMihwFBVV95cUxOZ2duVE1hdlV6dXpDaFdaUld4NENlbUlYM3RpZG40N0dMOFc5akdjNFJ6WENmRjV6VXVxNW1WaHdoVk9OY1lWZlB6elA3QWNISVFzUjVTMThVMU9INjh3ZHpwc1VPMGdpdE1CMjdobkdubkJZWldlUW94Y2dRckFoT1BYd0FNNlHSAYABQVVfeXFMUG1sZmxCTF8xamhQUmliZ1ZEa0dKbWw1SEZGWHNVYTBISXJNbnZES3VkZVYwTEtFZ2NiNnJhbExoVFB1WTB3YkJDblFwLWF5M0JldFFXOFpfMDdRMkNvU1JUVkFET3lBcTl1TE93dmJaMi11WC1CbndVMjNiWVAteVc?oc=5
2025-02-20,BBNI.JK,"Jelang Peluncuran Danantara, Saham Bank BUMN Termasuk BBRI Terkoreksi, Kenapa? - Bareksa.com",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMiwAFBVV95cUxPUHBCMXJyZXY2dXhwQWY3Rk9OUnlKa2pwNmZ5QzFzU0l0Tmp4cEFNdTNaS0U4Ri1sNmtGQ0pibFdYSjVCS1JDZlFZcHhZaTF6SGphZ3AzN1MydnNLMDJPYno3akNnYm1nMUlZblFBOVdZX0xyaXVfZWlLWV9qdk43elNIdzFtMERQZ0gwMHEtMU9GYUtBbk1DU2tQVnRFX0RsQXhTZFl3RFVPQkFpM0pDXzBxSDRCQ2VyLUt6UW5vZTU?oc=5
2025-02-20,BBNI.JK,"Buy Saham BBCA, BBRI, BBNI, BMRI, dan BRIS, Berikut Penjelasan Sejumlah Analis - kontan.co.id",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMirgFBVV95cUxOOXFXWFRMTzhNcElQVERMZWw3R3pieWEzeDVNa0VNa3c0SUJMYWFfUWpEOHlWN2Z5ZDBqTTJsQ3FCdEctUi11WWJ0UDBnLWl1RzF2ZHhFY3lWMFJSSkhydW5mZjctdlR6aXlKY1VUSjBHZm1rbHdIdFczSldkdDZpR3NYdG0ycTBTVGlIekZfWkVwMHpGU0daeHFieC0xOUZuMmVSdXpPQ050RmV6alHSAaYBQVVfeXFMTnYyZTdHZThDTktZWkZ5RHZObjlDZ2dvc2ZWZlU3Z0VHTzFyQ2pTLUNGSGFvWUdpUmUxQTFjZmQ4OUdCQ1FqOEkxbnZrdS1sZVRlWENXeWh6OE40UTdFSF9NLWlaZ1FLVThCRGtMa0JoNFRPUVVUTnJxbXZhUFl4NDl2eVNoQlJfRVQ0eTRtc01qQ29kMkRST0RuY0c2TzlsMTluVmV2Zw?oc=5
2025-02-19,BBNI.JK,"Nilai Kredit Bermasalah BNI Mencapai Rp 14,9 Triliun - kontan.co.id",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMijwFBVV95cUxOT3d1YTZOOE5FTlMzZENFNWR0Z1NiUExSOHlueWhfR3dzaFVtdzFEVTl1YjBXUHRKY1NlV2xyUmt5dFl3VmdTektvYUN1OEhuVDVReGtMMFN2djhQcWpsNWd3NHROSk1wRDBBRklJSU8zdWNYUm9DN19BcS1NMzlJc1ZmNzRkdm9aZFhQeGt5TdIBiAFBVV95cUxNN0kwb2syYzdYQzhXbHk0Z3A0N0NqVnhya0Fpcmk2cUxFcDlqODBvNnlzRWYxdndLdjUtQVhaWUM5VldkMUZCajRZRE1wNmtkLXRHZVZfSGhKQTJnbkNrZ2hraTBWRnFvMzlReDBzRUxBdVkxX3BWV0E1WVlpLWdFcVI2UVpyLXho?oc=5
2025-02-18,BBNI.JK,"BBNI akan buyback, ini tujuannya Oleh IDNFinancials.com - Investing.com Indonesia",BBNI saham,Google News RSS,https://news.google.com/rss/articles/CBMikAFBVV95cUxPT05CVkJDTGNfOWRhUVVJbDJJc0puQmltbWdBakNGYlJpOUJLQ0NxNG82b1JkNkF6RWtSU056dmQ5NDJITVhmaTdpTmY3UlZES0xIRmJfc0NNUFJ4OEhzQkRzMjJuMVl0QVpwa2FCeEtlT3FPYTloZXdHMmlMczZzQl85TTBvX1ZablRnajhKMFM?oc=5
